transaction_id,amount,hour,state,device,sender_id,receiver_id,fraud_flag
txn_026820,263.2531574238771,8,Rajasthan,iOS,user_0484,user_0116,0
txn_027373,414.6604695785399,16,Gujarat,Android,user_0431,user_0153,0
txn_022492,1630.7858698997786,15,UP,iOS,user_0065,user_0430,0
txn_045637,206.39336984092714,8,Gujarat,iOS,user_0155,user_0153,0
txn_045879,67.22086790518847,9,Gujarat,iOS,user_0277,user_0439,0
txn_029339,1072.29858929893,13,Rajasthan,iOS,user_0284,user_0474,0
txn_046547,1551.5901314196747,10,Punjab,iOS,user_0037,user_0489,0
txn_010803,2282.60193786085,11,Tamil Nadu,iOS,user_0496,user_0193,0
txn_020964,2087.4390709933737,12,Karnataka,iOS,user_0024,user_0038,0
txn_030032,2842.156169137412,8,Punjab,iOS,user_0009,user_0320,0
txn_005222,147.15755171559212,17,Rajasthan,iOS,user_0017,user_0443,0
txn_000659,676.6253769611357,16,Punjab,Android,user_0066,user_0400,0
txn_033245,447.03586206864685,20,Punjab,Android,user_0004,user_0285,0
txn_005865,467.7122267975547,21,Punjab,Android,user_0202,user_0376,0
txn_048871,7932.571406825352,2,Bihar,Web,user_0039,user_0450,1
txn_022985,1273.278351321418,21,Gujarat,Android,user_0351,user_0284,0
txn_028880,406.46658312748195,19,West Bengal,iOS,user_0392,user_0162,0
txn_047087,455.83637608140725,3,Bihar,Web,user_0001,user_0454,1
txn_026527,1895.8374400436078,10,Gujarat,Android,user_0136,user_0181,0
txn_009647,605.2967097933915,9,Punjab,Android,user_0480,user_0095,0
txn_049545,1239.788451981664,0,Bihar,Web,user_0044,user_0491,1
txn_032374,2115.600164354326,9,UP,Android,user_0224,user_0171,0
txn_026158,4762.6284065961845,18,Tamil Nadu,iOS,user_0437,user_0190,0
txn_011711,99.96281127752438,8,Karnataka,iOS,user_0226,user_0121,0
txn_027238,548.58405883686,18,Maharashtra,Android,user_0442,user_0366,0
txn_018353,2088.8717409367046,12,UP,iOS,user_0181,user_0267,0
txn_049514,18111.004055708196,2,Bihar,Web,user_0011,user_0482,1
txn_021724,408.62869842770533,9,Maharashtra,iOS,user_0320,user_0143,0
txn_025924,804.2943770934073,19,West Bengal,iOS,user_0150,user_0451,0
txn_041389,134.25648482628753,20,UP,Android,user_0071,user_0284,0
txn_004772,214.04678345413478,18,Gujarat,Android,user_0379,user_0325,0
txn_035204,65.25982964738567,15,Delhi,iOS,user_0206,user_0237,0
txn_027878,146.29044743172145,16,Bihar,Android,user_0209,user_0422,0
txn_005874,429.7737117136961,15,Bihar,Android,user_0043,user_0050,0
txn_017804,2526.4227426937664,21,Karnataka,iOS,user_0297,user_0119,0
txn_034223,124.89891719039046,17,Delhi,Android,user_0278,user_0130,0
txn_007841,463.151934262901,11,Rajasthan,Android,user_0208,user_0092,0
txn_015922,217.5751478822062,16,West Bengal,iOS,user_0358,user_0255,0
txn_028366,567.1690185787411,14,Rajasthan,Android,user_0068,user_0310,0
txn_012083,189.6300320498981,10,Gujarat,Android,user_0226,user_0248,0
txn_020033,389.7637003483592,17,Maharashtra,iOS,user_0457,user_0175,0
txn_014487,1442.5019229565855,17,Karnataka,Android,user_0118,user_0225,0
txn_020818,504.63735018675055,17,Tamil Nadu,iOS,user_0420,user_0125,0
txn_037517,790.4150892875076,21,Karnataka,Android,user_0380,user_0232,0
txn_044235,693.1822121123838,12,Bihar,Android,user_0353,user_0132,0
txn_048650,2326.6327342915456,22,Bihar,Web,user_0029,user_0476,1
txn_036235,1131.922442586721,13,Delhi,iOS,user_0390,user_0211,0
txn_021069,756.6124685851469,10,UP,Android,user_0253,user_0095,0
txn_009523,891.1712381212615,21,Rajasthan,Android,user_0459,user_0333,0
txn_032755,85.96200893993921,10,UP,iOS,user_0067,user_0141,0
txn_012053,1131.7378159903503,10,Bihar,Android,user_0317,user_0045,0
txn_023593,53.6636636216948,20,UP,iOS,user_0123,user_0455,0
txn_008037,1545.421164725267,10,West Bengal,Android,user_0132,user_0109,0
txn_046976,520.1169326740055,13,Punjab,Android,user_0030,user_0103,0
txn_016399,2412.228748378855,12,Delhi,iOS,user_0264,user_0245,0
txn_045785,779.1324696177219,17,Karnataka,Android,user_0038,user_0320,0
txn_034615,398.6573187892871,16,Maharashtra,iOS,user_0429,user_0195,0
txn_007624,576.30699628998,12,UP,Android,user_0125,user_0036,0
txn_013661,229.805532237062,19,Tamil Nadu,Android,user_0280,user_0413,0
txn_037736,68.65683362755715,19,Maharashtra,Android,user_0010,user_0130,0
txn_026541,1058.1473832995632,14,Delhi,iOS,user_0198,user_0139,0
txn_013267,1073.523932627597,20,Karnataka,Android,user_0130,user_0495,0
txn_018082,915.8802312827596,15,West Bengal,iOS,user_0497,user_0446,0
txn_048085,838.2983284401985,0,Bihar,Web,user_0003,user_0496,1
txn_042767,344.66432447313775,15,Delhi,iOS,user_0302,user_0263,0
txn_004070,313.63965302738745,8,Tamil Nadu,Android,user_0391,user_0176,0
txn_016286,3945.4982860010355,13,Maharashtra,iOS,user_0494,user_0304,0
txn_001118,246.96119813361244,11,Karnataka,Android,user_0062,user_0473,0
txn_010074,3257.045813932261,14,West Bengal,Android,user_0327,user_0482,0
txn_011373,454.02190900784,17,Tamil Nadu,Android,user_0489,user_0128,0
txn_032684,1137.011662251908,9,Tamil Nadu,Android,user_0109,user_0483,0
txn_046433,1271.4650002105643,13,Bihar,iOS,user_0232,user_0351,0
txn_025349,291.37688034645254,8,Bihar,Android,user_0121,user_0014,0
txn_006715,429.0613254672009,9,Bihar,Android,user_0279,user_0132,0
txn_034567,909.9376959398388,10,Delhi,Android,user_0360,user_0490,0
txn_001030,30.16783621512778,9,Punjab,Android,user_0181,user_0325,0
txn_022753,1278.4183704585068,8,Punjab,iOS,user_0057,user_0413,0
txn_011761,94.84700326905795,13,Tamil Nadu,Android,user_0479,user_0274,0
txn_035896,129.07066752402977,15,UP,iOS,user_0178,user_0141,0
txn_014492,197.78339917488253,16,UP,Android,user_0071,user_0281,0
txn_025085,1127.7346991102434,19,Punjab,Android,user_0270,user_0319,0
txn_020395,458.36950156463354,16,Karnataka,Android,user_0225,user_0437,0
txn_004813,573.5920721740462,13,Bihar,Android,user_0216,user_0011,0
txn_008994,280.85598494918804,16,Karnataka,Android,user_0026,user_0472,0
txn_049691,1503.1768319781027,0,Bihar,Android,user_0024,user_0481,1
txn_021374,649.8510608600711,12,Delhi,iOS,user_0216,user_0291,0
txn_030242,1620.421171752516,19,Rajasthan,Android,user_0272,user_0057,0
txn_047578,1860.2324362731206,4,UP,Web,user_0012,user_0468,1
txn_001164,140.20674778365054,12,Maharashtra,Android,user_0307,user_0317,0
txn_024810,46.05917843347376,12,Bihar,iOS,user_0404,user_0272,0
txn_021109,612.9861671538387,11,Punjab,iOS,user_0300,user_0232,0
txn_003697,881.7780142499095,21,Gujarat,iOS,user_0331,user_0246,0
txn_011438,1765.5717417574447,20,Karnataka,Android,user_0300,user_0245,0
txn_004469,1693.5585418763985,13,Karnataka,Android,user_0141,user_0463,0
txn_009807,785.1148019657719,14,UP,Android,user_0412,user_0430,0
txn_047767,15576.842301668214,23,Bihar,Web,user_0041,user_0453,1
txn_006748,3950.517579431639,20,Karnataka,iOS,user_0082,user_0105,0
txn_049184,8013.88056360315,22,UP,Android,user_0018,user_0454,1
txn_017378,2697.8294757244053,8,Delhi,Android,user_0217,user_0013,0
txn_036884,1980.6253918424943,19,Maharashtra,iOS,user_0424,user_0250,0
txn_013356,28.959388056017744,9,Rajasthan,Android,user_0374,user_0383,0
txn_032404,830.6926961550807,18,Punjab,iOS,user_0213,user_0381,0
txn_042454,499.1726523985216,19,Karnataka,Android,user_0177,user_0183,0
txn_046065,538.6047804873238,16,Rajasthan,iOS,user_0133,user_0355,0
txn_011538,721.3279058726789,15,Karnataka,Android,user_0432,user_0328,0
txn_002008,54.08035100954013,21,Punjab,Android,user_0279,user_0043,0
txn_003221,140.78166947260394,15,Tamil Nadu,Android,user_0407,user_0306,0
txn_044996,307.88495265826214,15,Bihar,Android,user_0144,user_0426,0
txn_018762,451.0588822147987,8,Maharashtra,iOS,user_0042,user_0260,0
txn_014165,511.9989723801118,10,Gujarat,iOS,user_0301,user_0154,0
txn_040683,142.44379194193627,18,West Bengal,Android,user_0397,user_0217,0
txn_025080,2606.0269350075296,10,Gujarat,iOS,user_0409,user_0231,0
txn_001822,763.6365027835844,14,Tamil Nadu,iOS,user_0176,user_0107,0
txn_044661,669.0452350833776,18,Maharashtra,Android,user_0388,user_0174,0
txn_006848,731.0571149876532,11,Punjab,iOS,user_0489,user_0081,0
txn_012635,193.99416323572544,12,Gujarat,Android,user_0220,user_0215,0
txn_037668,878.7461097824131,12,Gujarat,iOS,user_0151,user_0035,0
txn_006095,1083.8222642944247,17,Maharashtra,iOS,user_0446,user_0426,0
txn_039248,390.68447585984893,9,Delhi,Android,user_0309,user_0441,0
txn_010577,1856.9114620494727,18,West Bengal,Android,user_0088,user_0015,0
txn_031074,632.989039294978,10,Delhi,Android,user_0433,user_0409,0
txn_029112,170.8837229214235,14,Maharashtra,iOS,user_0225,user_0400,0
txn_010192,14.996255666741067,11,Gujarat,Android,user_0338,user_0476,0
txn_000314,1446.21411369205,11,Gujarat,Android,user_0398,user_0191,0
txn_011449,1583.0912745241035,20,Delhi,Android,user_0355,user_0037,0
txn_030745,2320.8576269663513,10,Rajasthan,iOS,user_0201,user_0175,0
txn_029702,411.1442248366567,9,Maharashtra,iOS,user_0322,user_0306,0
txn_027658,2184.000993284025,19,UP,Android,user_0293,user_0487,0
txn_023685,258.9131665619283,15,Karnataka,iOS,user_0497,user_0255,0
txn_028375,295.43281306704546,12,UP,iOS,user_0019,user_0237,0
txn_003085,911.8271890793421,10,Tamil Nadu,Android,user_0100,user_0312,0
txn_049371,4984.258724945297,4,Bihar,Android,user_0043,user_0467,1
txn_003751,1919.0588865262184,17,Bihar,iOS,user_0229,user_0226,0
txn_005048,325.7042275377458,15,Karnataka,Android,user_0202,user_0112,0
txn_029186,509.92364459899227,16,West Bengal,iOS,user_0419,user_0464,0
txn_030708,648.6755425927399,19,Punjab,Android,user_0178,user_0135,0
txn_020146,2070.3130792130582,19,Maharashtra,Android,user_0471,user_0463,0
txn_032249,303.5996774970437,17,UP,iOS,user_0360,user_0476,0
txn_004969,445.64232344777895,16,Delhi,iOS,user_0493,user_0378,0
txn_030525,349.51896337260007,18,Gujarat,iOS,user_0336,user_0410,0
txn_018494,581.939935587468,12,UP,iOS,user_0330,user_0128,0
txn_038064,642.2554440589115,12,Delhi,Android,user_0481,user_0010,0
txn_041836,1537.225758823058,13,Gujarat,Android,user_0239,user_0155,0
txn_032752,1817.8211878158095,18,UP,Android,user_0406,user_0389,0
txn_020073,939.3184712252034,21,Bihar,Android,user_0250,user_0459,0
txn_026273,100.533810099516,19,UP,Android,user_0031,user_0089,0
txn_013649,916.0521136189229,14,Karnataka,Android,user_0243,user_0077,0
txn_025533,85.78037749179403,21,Tamil Nadu,Android,user_0041,user_0429,0
txn_017521,725.2674489089319,12,Tamil Nadu,Android,user_0402,user_0081,0
txn_025480,213.42471359765435,20,Gujarat,Android,user_0229,user_0221,0
txn_048234,3660.5345057756736,23,Bihar,Web,user_0013,user_0468,1
txn_048787,3315.281775111343,1,Bihar,Web,user_0016,user_0498,1
txn_032389,53.74470486027211,12,Bihar,iOS,user_0396,user_0292,0
txn_005086,1171.394798198144,12,Tamil Nadu,iOS,user_0265,user_0145,0
txn_017252,444.9727819439932,10,Gujarat,iOS,user_0139,user_0019,0
txn_004039,689.8342740394606,11,Gujarat,iOS,user_0120,user_0499,0
txn_018386,594.742588105252,12,UP,Android,user_0258,user_0256,0
txn_004246,231.08391449980383,15,Maharashtra,Android,user_0472,user_0280,0
txn_018627,190.73781384441926,12,Tamil Nadu,iOS,user_0216,user_0189,0
txn_000879,200.794379093364,17,Punjab,iOS,user_0461,user_0262,0
txn_023298,233.5912621185106,16,Punjab,Android,user_0341,user_0099,0
txn_029752,2033.3968184811763,20,West Bengal,Android,user_0399,user_0388,0
txn_030172,547.8137897340496,8,Rajasthan,Android,user_0242,user_0120,0
txn_028559,26.110947738176566,10,Tamil Nadu,iOS,user_0200,user_0113,0
txn_018863,129.7116769939965,15,Maharashtra,iOS,user_0194,user_0236,0
txn_043343,696.8186707094336,21,Punjab,iOS,user_0486,user_0163,0
txn_034210,363.6032935734462,11,Maharashtra,Android,user_0213,user_0081,0
txn_026083,1780.6718950127245,17,Punjab,Android,user_0132,user_0115,0
txn_001941,325.4588066882039,16,Tamil Nadu,Android,user_0215,user_0254,0
txn_022225,1171.9564869564742,11,Bihar,iOS,user_0364,user_0369,0
txn_044691,1218.2247709206513,14,Bihar,Android,user_0249,user_0245,0
txn_043239,217.12104506702028,11,UP,Android,user_0053,user_0090,0
txn_023859,192.1488532335492,19,Gujarat,Android,user_0083,user_0178,0
txn_014158,1577.0643519590728,8,Delhi,Android,user_0348,user_0010,0
txn_033875,947.4990130439567,9,West Bengal,Android,user_0312,user_0066,0
txn_048104,6838.426932911381,2,UP,Android,user_0004,user_0469,1
txn_023449,160.78048111372732,13,Karnataka,iOS,user_0215,user_0052,0
txn_006623,622.6626983471189,21,UP,Android,user_0287,user_0290,0
txn_038264,886.1769828534841,12,Tamil Nadu,iOS,user_0273,user_0353,0
txn_026241,753.4270257769007,13,Gujarat,Android,user_0434,user_0478,0
txn_047591,14660.080884899065,4,Bihar,Web,user_0016,user_0481,1
txn_024155,322.9592345586036,11,Bihar,iOS,user_0166,user_0347,0
txn_032058,1598.6098704301498,11,Delhi,Android,user_0196,user_0325,0
txn_009331,1161.210209795132,15,West Bengal,Android,user_0121,user_0085,0
txn_043564,140.46176361136617,15,Bihar,Android,user_0380,user_0256,0
txn_003493,1715.8828361214514,8,Punjab,Android,user_0394,user_0381,0
txn_004878,360.1632919560081,9,Karnataka,iOS,user_0068,user_0336,0
txn_047062,5240.036289436601,3,UP,Web,user_0020,user_0459,1
txn_000998,2400.39252249821,15,Punjab,Android,user_0337,user_0234,0
txn_037086,150.8520046071051,8,Gujarat,iOS,user_0186,user_0107,0
txn_036437,31.234772040097365,9,West Bengal,iOS,user_0095,user_0033,0
txn_034749,479.4388353726681,8,Gujarat,iOS,user_0417,user_0140,0
txn_028616,139.42491127003663,10,Maharashtra,Android,user_0123,user_0484,0
txn_037095,860.9369757532442,10,Punjab,Android,user_0219,user_0162,0
txn_022810,476.85883882105895,17,Punjab,Android,user_0268,user_0206,0
txn_007142,1192.161855779484,14,Gujarat,Android,user_0408,user_0313,0
txn_021558,1528.3653162645837,12,Karnataka,iOS,user_0037,user_0067,0
txn_009935,91.97625814772461,16,UP,iOS,user_0453,user_0090,0
txn_004788,543.3275283705665,11,Bihar,Android,user_0333,user_0018,0
txn_030510,258.2055188460162,19,Rajasthan,iOS,user_0042,user_0185,0
txn_031189,125.32686216633554,12,Bihar,Android,user_0194,user_0257,0
txn_020083,1272.2986734892997,18,Punjab,iOS,user_0351,user_0429,0
txn_010823,110.10245649293877,10,Maharashtra,Android,user_0441,user_0090,0
txn_000672,66.90857007360013,13,Rajasthan,iOS,user_0094,user_0005,0
txn_015594,97.09678474075771,19,Gujarat,iOS,user_0179,user_0268,0
txn_043048,407.3291788621066,20,West Bengal,Android,user_0409,user_0094,0
txn_021911,233.92916405151288,15,West Bengal,iOS,user_0479,user_0276,0
txn_011868,792.6933833804364,11,Punjab,iOS,user_0240,user_0329,0
txn_034690,122.21845942324117,9,Tamil Nadu,iOS,user_0104,user_0196,0
txn_011321,692.2357879434776,14,Maharashtra,Android,user_0440,user_0005,0
txn_044211,229.05944510482814,16,Bihar,Android,user_0374,user_0247,0
txn_024614,816.8138721593225,20,Punjab,Android,user_0000,user_0024,0
txn_012005,2104.527643885933,13,Maharashtra,iOS,user_0042,user_0206,0
txn_003939,433.2269112902683,13,Karnataka,iOS,user_0119,user_0096,0
txn_004613,92.34090634483067,15,Tamil Nadu,Android,user_0425,user_0463,0
txn_036759,56.612930470680375,8,Delhi,iOS,user_0356,user_0299,0
txn_031458,1000.0253320243845,13,Delhi,Android,user_0194,user_0156,0
txn_044952,372.6074760508602,17,Rajasthan,Android,user_0311,user_0378,0
txn_004347,647.1823431549793,16,UP,Android,user_0374,user_0176,0
txn_039327,65.7860267420183,14,Karnataka,iOS,user_0354,user_0106,0
txn_049922,23966.099097329297,2,Bihar,Web,user_0013,user_0480,1
txn_022393,142.692972607976,13,Bihar,Android,user_0352,user_0189,0
txn_003156,2202.613237687791,19,Tamil Nadu,iOS,user_0001,user_0413,0
txn_029917,111.04995630993268,18,Bihar,Android,user_0145,user_0010,0
txn_037223,1676.941969985294,21,Delhi,iOS,user_0302,user_0222,0
txn_013478,448.2507980270438,21,Punjab,Android,user_0360,user_0017,0
txn_013871,295.98892908860034,18,Tamil Nadu,Android,user_0329,user_0380,0
txn_038555,11.684124609529146,16,Tamil Nadu,Android,user_0497,user_0290,0
txn_025329,440.13884678728266,13,Tamil Nadu,iOS,user_0280,user_0126,0
txn_044684,522.5190925546974,21,Maharashtra,iOS,user_0020,user_0264,0
txn_000985,547.3361813304549,13,Punjab,iOS,user_0175,user_0406,0
txn_037139,1125.0693542882098,20,Karnataka,Android,user_0427,user_0076,0
txn_035033,408.824506050376,14,West Bengal,Android,user_0421,user_0051,0
txn_023730,1808.395585487051,11,Punjab,Android,user_0358,user_0137,0
txn_007530,70.75792920344882,12,Maharashtra,Android,user_0088,user_0273,0
txn_044394,273.09393702209184,15,West Bengal,Android,user_0159,user_0374,0
txn_032948,1000.5599245635813,17,Gujarat,iOS,user_0217,user_0490,0
txn_030877,232.20783854156676,10,Maharashtra,Android,user_0387,user_0477,0
txn_029930,398.6588659382262,14,West Bengal,Android,user_0217,user_0310,0
txn_023415,969.4735099128872,16,West Bengal,Android,user_0338,user_0480,0
txn_006059,1426.7547151700073,18,Tamil Nadu,iOS,user_0379,user_0328,0
txn_023679,34.6932882750525,19,Gujarat,iOS,user_0254,user_0429,0
txn_015940,458.230641518855,9,Gujarat,Android,user_0286,user_0378,0
txn_006948,1713.0202298168413,20,West Bengal,iOS,user_0076,user_0231,0
txn_030095,2005.0937116997516,11,Karnataka,Android,user_0098,user_0249,0
txn_041339,259.7842101318239,10,Rajasthan,iOS,user_0410,user_0198,0
txn_049598,19094.17911630236,22,Bihar,Web,user_0035,user_0499,1
txn_033183,524.7708268008574,19,Punjab,Android,user_0402,user_0177,0
txn_016580,959.4490467385187,10,Delhi,iOS,user_0443,user_0219,0
txn_001388,2800.48836353952,10,Punjab,Android,user_0374,user_0327,0
txn_021350,171.9712673188814,17,West Bengal,iOS,user_0283,user_0255,0
txn_049750,4068.486135670817,1,Bihar,Web,user_0047,user_0452,1
txn_034431,2044.707583663722,20,Punjab,iOS,user_0295,user_0147,0
txn_024454,648.3050966043495,8,West Bengal,Android,user_0152,user_0340,0
txn_040359,169.1231274399642,16,Tamil Nadu,Android,user_0411,user_0462,0
txn_018577,491.91917305494695,8,Tamil Nadu,iOS,user_0283,user_0008,0
txn_033451,1598.1395924835601,9,Delhi,Android,user_0440,user_0424,0
txn_047852,1237.0527455081117,23,UP,Web,user_0031,user_0455,1
txn_000004,135.69989636987702,19,UP,Android,user_0062,user_0168,0
txn_029182,611.3956745218991,20,Rajasthan,Android,user_0417,user_0306,0
txn_008230,181.51401512690995,17,Delhi,Android,user_0365,user_0053,0
txn_005946,330.6045561738951,15,Karnataka,Android,user_0429,user_0006,0
txn_007822,424.6217147933943,13,Maharashtra,Android,user_0028,user_0356,0
txn_019486,2856.082628963778,19,UP,iOS,user_0334,user_0054,0
txn_015384,2275.3883497326237,18,Rajasthan,Android,user_0155,user_0222,0
txn_041099,602.4968629730329,18,UP,Android,user_0179,user_0203,0
txn_018183,187.04637846591118,13,Punjab,iOS,user_0386,user_0451,0
txn_027161,874.8544861444888,9,Rajasthan,Android,user_0412,user_0488,0
txn_011645,84.4389388977006,16,Bihar,iOS,user_0451,user_0265,0
txn_024390,1390.6319208827783,15,Tamil Nadu,iOS,user_0448,user_0449,0
txn_004850,3181.5725886256173,16,Punjab,Android,user_0325,user_0282,0
txn_047435,2353.9776406888786,22,UP,Web,user_0046,user_0476,1
txn_042206,199.39460642544776,16,Karnataka,iOS,user_0179,user_0014,0
txn_045340,476.9315855633628,16,Delhi,Android,user_0050,user_0233,0
txn_028169,51.046696368674006,8,UP,iOS,user_0460,user_0343,0
txn_003419,11.588689097631475,16,Bihar,Android,user_0444,user_0384,0
txn_042590,339.23811998906694,16,Maharashtra,iOS,user_0118,user_0011,0
txn_038734,477.0213473822121,14,Karnataka,Android,user_0389,user_0272,0
txn_036719,345.4716907418025,10,Bihar,Android,user_0171,user_0065,0
txn_029497,331.51417802545507,18,UP,Android,user_0459,user_0425,0
txn_004362,1154.096303937297,14,UP,Android,user_0219,user_0395,0
txn_004028,1071.378855257514,9,Tamil Nadu,Android,user_0037,user_0094,0
